Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","204","Benin","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","204","Benin","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","204","Benin","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","204","Benin","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","204","Benin","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","204","Benin","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","204","Benin","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","060","Bermuda","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","064","Bhutan","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","068","Bolivia (Plurinational State of)","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","1.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","0.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","1.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","0.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","2.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","1.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","2.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","1.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","3.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","0.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","2.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","0.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","3.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","1.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","4","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","2","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","<0.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","1.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","0.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","1.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","3","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","1.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","070","Bosnia and Herzegovina","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","4","E","Estimated value",""
"FS","Suite of Food Security Indicators","072","Botswana","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","18.1","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","072","Botswana","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","24.9","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","072","Botswana","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","19.4","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","072","Botswana","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","26.2","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","072","Botswana","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","19.6","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","072","Botswana","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","26.4","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","072","Botswana","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","20.3","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","072","Botswana","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","27.1","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","072","Botswana","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","22","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","072","Botswana","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","28.8","A","Official figure","Official estimate integrated with FAO data"
