Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","002","Africa","61212","Confidence interval: Upper bound","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2020","2020","%","26.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","29","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61211","Confidence interval: Lower bound","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","28.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61212","Confidence interval: Upper bound","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","29.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","21.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","20.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","22.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","22.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","22.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","23.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","24.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","23.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","25.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","25","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","24.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","25.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","25.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","24.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","26.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","27.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","26.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","28.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2014","2014","%","21.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61211","Confidence interval: Lower bound","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2014","2014","%","20.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61212","Confidence interval: Upper bound","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2014","2014","%","22.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2015","2015","%","19.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61211","Confidence interval: Lower bound","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2015","2015","%","18.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61212","Confidence interval: Upper bound","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2015","2015","%","20.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2016","2016","%","23.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61211","Confidence interval: Lower bound","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2016","2016","%","22.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61212","Confidence interval: Upper bound","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2016","2016","%","24.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2017","2017","%","25.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61211","Confidence interval: Lower bound","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2017","2017","%","24.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61212","Confidence interval: Upper bound","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2017","2017","%","26.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2018","2018","%","24.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61211","Confidence interval: Lower bound","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2018","2018","%","23.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61212","Confidence interval: Upper bound","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2018","2018","%","25.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2019","2019","%","25","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61211","Confidence interval: Lower bound","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2019","2019","%","24.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61212","Confidence interval: Upper bound","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2019","2019","%","25.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2020","2020","%","27","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61211","Confidence interval: Lower bound","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2020","2020","%","26.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61212","Confidence interval: Upper bound","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2020","2020","%","27.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","30","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61211","Confidence interval: Lower bound","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","29.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","002","Africa","61212","Confidence interval: Upper bound","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","30.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","0.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","1.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","0.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","0.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","0.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","0.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","0.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","0.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","0.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","0.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","0.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","0.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2014","2014","%","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2014","2014","%","0.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2014","2014","%","1.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2015","2015","%","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2015","2015","%","0.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2015","2015","%","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2016","2016","%","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2016","2016","%","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2016","2016","%","1.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2017","2017","%","0.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2017","2017","%","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2017","2017","%","0.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2018","2018","%","0.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2018","2018","%","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2018","2018","%","0.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2019","2019","%","0.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2019","2019","%","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2019","2019","%","0.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2020","2020","%","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2020","2020","%","0.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2020","2020","%","0.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2021","2021","%","0.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2021","2021","%","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2021","2021","%","0.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","5.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","6.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","5.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","3.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","7.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","5.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","3.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","7.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","5.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","3.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","7.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","5.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","3.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","7.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","5.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","3.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","7.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2014","2014","%","4.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2014","2014","%","2.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2014","2014","%","5.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2015","2015","%","4.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2015","2015","%","3.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2015","2015","%","6.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2016","2016","%","6.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2016","2016","%","4.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2016","2016","%","8.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2017","2017","%","5","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2017","2017","%","3.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2017","2017","%","6.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2018","2018","%","5.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2018","2018","%","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2018","2018","%","7.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2019","2019","%","5.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2019","2019","%","3.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2019","2019","%","7.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2020","2020","%","6.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2020","2020","%","4.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2020","2020","%","8.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","3.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","2.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","5.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","5.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","3.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","6.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","5.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","3.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","7.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","6.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","4.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","8.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","6.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","4.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","8.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","6.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","4.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","9.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","6.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","4.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","8.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2014","2014","%","3.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","021","Northern America","61211","Confidence interval: Lower bound","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2014","2014","%","2.5","E","Estimated value",""
